sessions,deposits,feature_used,churn_probability,actual_churn
5,212.86,1,0.47444988505964275,0
4,120.84,1,0.4898262529892334,0
5,154.21,1,0.4799607985395695,1
7,40.64,0,0.5263256741162555,0
4,125.47,1,0.48939048339757196,0
6,99.75,0,0.5274892245719642,0
5,99.3,0,0.5342383682664544,0
6,143.83,0,0.5233494304347831,0
3,59.54,1,0.5023294931368737,1
10,192.58,1,0.442923581257699,0
7,41.26,1,0.4771359345543175,1
8,83.46,0,0.5155803991945526,0
7,156.49,1,0.4663210662689552,0
4,89.14,1,0.49281019654927744,0
2,13.14,0,0.5622777884100091,0
6,13.12,0,0.5356135883103321,1
8,203.63,1,0.4552189426492651,1
9,61.75,1,0.4617998554762502,0
9,51.1,0,0.5118975048567302,0
5,141.98,1,0.4811106221171645,1
6,43.94,0,0.5327251572825585,0
6,46.27,1,0.4833870481247648,1
9,117.11,1,0.4566219303418545,0
5,32.2,0,0.5405210659960783,0
7,18.73,1,0.47925330748057804,1
6,58.26,0,0.5313823372469924,1
7,84.2,1,0.47310276465276674,0
9,257.95,0,0.49242346333912357,1
7,170.4,0,0.5141281580270812,1
8,107.06,0,0.5133601026708617,1
3,39.35,0,0.5532001375526251,1
5,119.83,1,0.48319359186180943,0
6,42.2,1,0.4837698634052943,1
5,205.78,1,0.4751148376047449,0
5,173.54,1,0.47814389441526844,0
10,180.96,1,0.44400372385132253,0
19,158.83,1,0.38723006646497815,0
5,153.04,1,0.48007078902547684,0
2,65.93,0,0.5573783248767543,0
8,153.21,1,0.459932243513848,0
6,149.32,1,0.47370209642103794,0
5,169.12,1,0.4785592986651152,0
2,1.86,0,0.5633231502619245,0
4,171.65,1,0.4850450724549795,0
8,24.96,1,0.47195156145840667,0
1,112.36,0,0.5597068267516225,1
1,101.08,0,0.5607535320749204,1
4,63.21,1,0.4952513964324041,1
5,68.49,0,0.5371246364218049,0
6,53.07,0,0.5318690692786737,1
5,36.58,0,0.5401113293064631,1
7,40.15,1,0.47724023391007075,0
5,102.14,0,0.5339721998199584,0
7,79.54,1,0.4735402981365491,0
4,66.93,0,0.5439588764755499,0
4,51.55,1,0.4963492169039456,0
9,293.09,1,0.4402296108566454,1
3,27.77,1,0.5053207526326955,1
4,35.77,1,0.4978350005686993,0
5,89.81,0,0.5351276409890406,1
7,343.67,0,0.4978169380188388,0
8,46.08,1,0.4699696259934865,0
0,45.26,0,0.5725286375341535,0
8,57.4,1,0.46890772434033096,0
7,138.25,0,0.5171524107642016,0
6,105.65,0,0.5269353298166329,1
7,63.0,1,0.47509358385803224,1
2,220.72,0,0.5429511582141616,1
6,176.32,1,0.47116752564645614,0
4,80.03,0,0.5427346598445424,0
11,203.47,0,0.4840926737965107,0
5,82.26,1,0.4867279444924831,1
9,59.81,1,0.4619814634932643,1
6,96.76,1,0.4786398321771446,1
5,122.36,0,0.5320766051495974,0
7,25.49,0,0.5277480166704249,1
7,212.69,1,0.4610572672639314,0
9,209.94,1,0.4479609218645764,1
7,27.8,1,0.4784008135296535,0
7,197.72,0,0.5115574266127465,0
3,354.91,1,0.47453969367933474,1
8,109.38,1,0.46403536752740765,0
8,50.95,0,0.5186379268017822,1
2,13.25,0,0.5622675915396145,0
6,28.13,0,0.5342071468719805,1
6,143.53,1,0.47424580204620076,1
7,65.97,0,0.5239466493400169,0
3,63.87,0,0.5509163815863901,0
2,117.9,0,0.5525440292324713,1
5,24.37,1,0.49217635115796887,0
12,64.1,1,0.4415740437846341,0
8,161.92,0,0.5081969655628004,0
2,110.18,0,0.5532628016899165,0
11,69.88,1,0.44768652274238274,1
8,72.26,1,0.4675141727215081,1
4,46.1,0,0.5459043751909126,1
2,173.46,1,0.49833557099961445,1
6,200.37,1,0.46891112741908925,0
6,363.52,0,0.5026805261888843,0
5,195.46,1,0.47608424790652476,0
7,108.86,1,0.47078810865074433,0
4,148.7,1,0.48720436271353507,0
4,73.56,1,0.4942769540241476,1
6,58.18,1,0.48226693328535464,0
6,76.75,1,0.4805208166813712,1
4,230.93,0,0.5285992763290842,0
4,214.35,0,0.5301550483267615,1
5,91.6,0,0.5349599236401267,0
5,96.02,1,0.48543331626142594,1
3,143.54,0,0.543481694410291,0
4,236.65,0,0.5280624139026057,0
3,41.46,1,0.5040318241899415,1
11,61.74,0,0.497432535024125,1
8,23.2,0,0.5212466870358439,1
6,27.55,1,0.4851479647695487,1
4,34.93,1,0.49791409301837136,0
6,96.88,1,0.4786285536836622,0
6,128.51,0,0.5247886084156109,0
4,86.84,0,0.5420980491920412,0
3,74.33,1,0.5009368916672936,0
4,160.15,0,0.5352366193716426,0
5,118.91,0,0.5324001045177693,1
3,139.2,1,0.49482895816695055,0
5,159.42,1,0.4794710355789793,1
4,111.91,1,0.49066677609375126,0
9,73.79,1,0.4606729909655997,0
8,318.25,0,0.4934781340819567,1
3,32.63,1,0.5048631855389389,1
6,89.97,0,0.52840722583939,0
15,191.54,1,0.4100962982224523,0
6,30.39,1,0.48488079234733644,1
6,89.23,1,0.4793476007281475,0
5,67.07,0,0.5372576029810975,0
5,40.76,1,0.49063353618494343,0
5,82.9,1,0.48666772514231477,0
9,105.13,0,0.5068118982976613,1
3,25.91,0,0.5544509733251166,1
7,222.67,1,0.46012339487388626,0
9,84.76,1,0.4596466209660083,0
5,93.97,0,0.5347378499646863,1
2,65.73,1,0.5084785420556608,1
8,100.54,1,0.4648635283208101,1
2,76.7,1,0.5074458759634828,1
5,96.2,1,0.4854163819750333,0
3,81.92,0,0.5492338533223307,0
3,152.9,0,0.5426068946123711,0
10,354.92,1,0.4278940679214426,1
5,58.05,0,0.538102097034532,1
8,71.69,0,0.5166875007055031,0
6,78.3,1,0.4803750928156127,0
4,56.27,1,0.4959048113262585,1
2,74.25,1,0.5076765136842,1
9,70.51,0,0.5100707553546895,0
5,113.89,0,0.5328707708162405,1
6,75.75,1,0.4806148338390753,1
7,172.97,0,0.5138863583422002,0
4,30.91,1,0.4982926082607386,0
3,64.14,1,0.5018963677514684,1
6,48.99,0,0.5322516600256924,1
5,45.93,1,0.49014691205066363,1
4,9.35,1,0.5003226778091178,0
4,190.38,1,0.4832832381675179,0
8,117.53,1,0.4632720238350854,0
0,11.24,0,0.5756615826074312,0
4,161.55,1,0.4859952843296326,1
20,51.46,1,0.3904403170491026,1
7,83.62,0,0.5222882904432175,1
6,206.89,1,0.4682996287097681,0
7,44.47,1,0.47683432334593656,1
8,84.96,1,0.4663235838235881,0
7,78.22,0,0.5227957175697117,0
9,50.73,0,0.5119323240435792,1
5,150.18,1,0.4803396627692825,0
5,37.28,0,0.5400458412338071,1
5,14.83,1,0.4930744359887971,0
6,70.0,0,0.5302811098511133,1
7,79.44,1,0.4735496877149023,0
7,77.0,1,0.4737787992080414,0
5,148.6,1,0.48048820630456657,0
5,161.2,1,0.47930371673041844,0
3,150.33,1,0.49378110060995867,1
5,96.63,0,0.5344885863178142,0
4,103.1,1,0.4914960561083445,1
5,123.33,1,0.48286441371432814,1
7,163.73,1,0.46564250808852814,0
13,162.73,0,0.4744801686830949,0
4,78.44,1,0.49381752141270613,1
7,187.67,1,0.46339968618785277,1
2,33.45,0,0.5603941920474073,0
9,138.8,0,0.5036419090640508,0
4,23.78,1,0.4989639594853402,0
5,44.63,1,0.49026927229754425,0
5,56.61,0,0.538236896373591,1
4,87.94,1,0.4929231648067255,1
6,168.95,0,0.520988801101849,0
6,47.94,0,0.5323501147622806,0
14,49.36,1,0.42969731297307207,1
3,141.74,0,0.5436498945625747,0
7,23.09,0,0.5279732975330517,0
6,56.99,0,0.5315014467856964,0
9,51.14,0,0.5118937406133923,0
6,54.17,0,0.531765913380238,1
3,172.47,1,0.4916968546007136,0
5,54.21,0,0.5384615495049714,0
8,110.66,0,0.5130213648359611,1
5,242.25,0,0.5208199057136148,1
7,156.73,0,0.5154141926692387,0
2,55.99,0,0.5583017441401468,1
7,318.21,1,0.4511983970263619,0
6,63.79,0,0.5308636534142555,0
10,312.96,1,0.4317671607536922,0
6,27.28,0,0.534286806864532,1
5,113.32,0,0.5329242093227172,0
5,87.95,1,0.4861925705494832,0
7,63.42,0,0.5241861994823958,1
3,34.39,0,0.5536618347957372,1
6,125.32,1,0.47595619062353156,1
2,180.3,1,0.49769153109608316,0
11,151.37,1,0.44011022954359774,0
3,26.52,1,0.5054384382320882,1
9,71.32,1,0.4609041342672865,0
12,208.6,1,0.42819962396445355,0
6,280.41,0,0.5105045919940554,1
4,78.18,0,0.5429075770471875,0
4,207.13,0,0.5308323503387392,1
4,91.17,0,0.5416932016221649,0
10,181.64,0,0.4928759763599647,1
6,48.83,1,0.48314627009531386,0
1,108.93,1,0.5111425159549332,0
6,70.98,1,0.48106331445936884,0
7,118.93,1,0.46984326598636234,0
14,144.37,1,0.4209510298172579,0
7,32.0,1,0.47800609568820723,1
3,96.48,0,0.5478758221810037,0
7,89.91,0,0.5216971738761736,0
7,194.03,0,0.5119046834504474,1
1,162.39,0,0.5550581145494768,1
8,65.85,1,0.4681152333706258,0
3,81.56,0,0.5492674218097272,1
4,92.87,0,0.541534239458334,0
7,89.79,1,0.4725779668103428,0
5,49.47,0,0.5389051934639195,0
9,92.98,1,0.45887776897934696,0
6,75.4,0,0.5297744830959545,0
8,300.76,1,0.44616244965457014,1
3,67.26,1,0.5016025940914043,0
2,78.36,0,0.5562230286722853,1
5,42.17,1,0.4905008187127602,1
2,108.32,0,0.5534359442723087,1
6,181.95,1,0.47063920360719974,0
6,116.6,0,0.5259071639921817,1
7,68.41,1,0.47458547156436437,0
4,105.71,0,0.5403333367417427,1
3,20.54,0,0.5549505573493787,0
4,13.33,0,0.5489621987044427,1
7,28.61,1,0.47832468725990596,1
7,137.52,1,0.4680995859516296,0
8,60.73,0,0.5177182655201684,0
4,155.42,0,0.5356797533646924,0
9,91.8,1,0.4589881275108686,0
5,130.17,0,0.5313441783880082,0
3,197.37,0,0.5384471611235682,0
5,274.65,0,0.5177736953082407,1
8,116.29,0,0.5124915926362783,0
4,116.16,0,0.5393556200493843,0
8,253.55,1,0.45056027001983456,1
8,53.35,0,0.5184122545037784,0
8,139.0,0,0.5103543524717971,1
7,97.63,0,0.5209715870221077,0
4,158.64,1,0.4862690773364444,1
6,66.55,0,0.5306047554528951,1
2,137.37,0,0.5507303012449021,0
8,87.61,1,0.4660752017704467,1
5,136.29,0,0.5307701463500188,1
9,68.82,0,0.5102298191259766,0
4,51.79,0,0.5453730721521101,0
7,75.29,0,0.5230710241462164,0
4,9.48,0,0.5493212105538733,0
5,50.47,0,0.5388116027976225,1
9,74.28,0,0.509715913486913,0
4,46.24,1,0.4968491800390489,0
5,91.04,1,0.485901844644951,0
6,275.31,1,0.4618887319549402,1
6,41.73,0,0.5329323524424342,0
7,42.08,0,0.5261904585583906,0
7,92.11,1,0.4723601793502501,0
7,51.04,1,0.47621705986051266,0
3,113.62,1,0.4972373988418393,0
2,83.55,0,0.5557404676274321,1
10,309.76,0,0.4808212087359187,1
12,118.42,1,0.43653534346707906,0
5,57.57,1,0.4890513715666426,0
5,82.96,0,0.5357693906712137,1
7,114.68,0,0.5193687835480985,1
10,127.92,1,0.4489406566919141,0
6,85.37,1,0.47971044667891616,1
5,357.28,0,0.5099994643737248,1
5,61.54,0,0.5377753727827654,1
11,44.69,1,0.45003358037888685,0
10,231.4,1,0.4393190177312462,1
4,153.04,0,0.5359027043892105,0
10,235.26,1,0.4389609474090767,1
8,227.04,1,0.4530332300091477,0
5,149.3,1,0.4804223954503867,1
12,91.0,1,0.4390772407745473,0
10,216.69,1,0.44068415713713655,0
6,133.01,1,0.4752338301913747,1
11,143.83,0,0.48970442442832557,0
11,31.0,1,0.451310075220784,0
6,65.58,1,0.4815710651591884,0
8,68.02,0,0.5170326726911613,0
4,35.91,0,0.5468556031743537,0
5,26.23,1,0.4920012585582921,0
5,176.05,1,0.47790801085168466,0
6,85.39,1,0.4797085665925834,0
6,159.32,1,0.47276320147657075,1
14,182.48,1,0.41745633333845744,1
4,16.87,0,0.5486320493044612,0
7,32.52,0,0.5270880667795795,1
10,84.69,1,0.45297198086689516,0
4,139.97,0,0.5371268033495109,1
9,28.32,1,0.4649306946284678,0
3,14.95,0,0.5554704905372313,0
6,149.77,1,0.4736598421022312,0
7,18.92,0,0.5283646958847183,1
5,79.5,1,0.4869876448317468,0
4,15.83,0,0.5487290468030372,0
4,60.05,1,0.49554891488157954,0
14,114.81,1,0.42366717371496915,1
2,199.96,0,0.5448908211540926,0
4,118.2,1,0.49007473332767254,1
8,79.58,0,0.5159453744716311,1
4,64.33,0,0.5442017880866665,0
3,243.0,0,0.5341733539156451,1
9,174.62,1,0.4512528365436745,0
2,110.33,0,0.5532488380148416,0
7,46.5,1,0.4766435934999383,0
5,27.49,0,0.5409616121218298,0
9,115.09,1,0.45681070693088766,1
3,124.87,1,0.4961781521403137,0
5,75.4,0,0.5364775199042954,1
3,210.12,1,0.48815320819404573,0
4,34.52,1,0.497952697704582,0
6,135.27,1,0.47502155657586664,0
8,33.44,1,0.4711556745699844,0
5,130.2,1,0.48221832754476246,0
5,99.58,1,0.48509839996902404,0
5,35.16,1,0.49116065389133234,0
6,139.32,0,0.5237731462416131,0
5,59.62,1,0.48885843903283727,1
11,111.78,1,0.4437877325120942,1
4,131.9,0,0.5378823941013358,1
7,231.36,1,0.45931046119733565,0
11,119.35,0,0.49200867113791363,0
4,248.85,1,0.4777861391174691,0
6,95.01,0,0.5279341690320108,1
7,113.33,1,0.4703686735980592,0
5,302.73,1,0.4660179753275499,1
6,160.78,1,0.47262613877098936,1
5,114.89,1,0.4836582280599306,0
3,90.24,0,0.5484579240243966,1
12,66.37,1,0.4413632310451729,0
7,155.34,0,0.5155449487606675,0
3,72.72,1,0.5010884876458278,0
5,291.97,1,0.4670265879006048,0
6,170.61,1,0.47170342090934186,1
6,33.43,1,0.4845948145454608,0
7,76.68,0,0.522940419692114,1
5,64.72,0,0.5374776416228408,0
3,256.52,1,0.48378768058073507,1
1,29.06,1,0.5186562056535885,1
4,167.74,0,0.5345254279152782,0
6,96.6,1,0.4786548702023273,0
3,111.17,1,0.49746808285169763,1
6,148.65,1,0.473765009104543,1
8,194.43,1,0.456078392799743,0
4,124.99,1,0.48943565963682417,1
5,32.98,1,0.4913658586637106,0
6,467.2,1,0.4439825773114736,1
3,130.71,1,0.4956282983338906,0
5,99.17,1,0.4851369711129911,0
7,118.21,0,0.5190368912124538,1
3,138.01,0,0.5439984109259087,0
8,170.2,1,0.4583431617374706,0
3,168.53,0,0.5411455078484334,0
7,31.62,1,0.4780418071321138,0
5,65.27,0,0.5374261445226237,1
1,24.09,0,0.5678827747983277,0
2,57.68,0,0.5581447725503622,0
2,23.23,1,0.5124785367436394,0
8,55.65,0,0.5181959781679468,1
5,49.67,1,0.48979489766787604,0
10,148.52,1,0.4470219706458963,1
5,258.33,0,0.5193082621281556,1
4,70.11,1,0.49460176369484427,1
13,198.46,0,0.4711258208345742,1
7,222.31,1,0.4601570768259047,1
4,102.15,0,0.5406663448429043,0
7,236.49,0,0.5079082669295355,0
4,74.69,0,0.5432337548302821,1
6,99.81,1,0.478353177256288,0
8,135.45,1,0.46159421451812627,0
10,88.53,1,0.4526136319449168,0
10,74.76,1,0.4538988739185854,0
7,101.81,0,0.5205786803316579,0
7,125.56,1,0.469221307397748,1
9,52.82,1,0.46263589736039634,1
3,33.64,0,0.5537316398501039,1
4,140.03,0,0.5371211849314246,0
3,109.23,0,0.546686025764425,0
8,24.41,0,0.5211329588140272,1
9,93.87,0,0.5078719039159301,1
2,12.7,0,0.5623185753653102,0
6,81.3,1,0.48009305613116415,1
6,215.42,0,0.5166194314613338,1
6,79.51,0,0.5293888426626329,0
9,82.5,1,0.45985804232250826,0
4,98.58,0,0.541000251893016,1
4,67.96,1,0.4948041836378294,1
6,69.75,0,0.5303045632901582,0
0,73.54,0,0.5699198497630334,0
3,116.91,0,0.5459690900255298,1
4,145.59,1,0.48749701095567705,1
8,71.57,0,0.5166987872365804,0
6,292.55,1,0.46027526040819033,0
7,44.67,0,0.5259472486987194,1
3,68.0,1,0.5015329168354569,0
3,61.95,1,0.5021025734928334,0
12,91.46,1,0.43903457095408255,1
7,99.26,0,0.5208183752714001,0
5,102.5,1,0.4848237033243422,0
9,203.89,0,0.4975131599435549,0
10,254.41,0,0.4860271552774249,0
5,116.59,0,0.5326176308215662,1
5,117.71,1,0.4833929868797187,0
4,163.35,0,0.5349367931085743,0
8,95.74,1,0.4653132898584934,0
4,15.71,0,0.5487402385839707,0
8,17.23,0,0.5218077764584073,0
5,38.39,1,0.49085661745444215,1
6,66.54,1,0.4814807955561389,0
4,93.8,1,0.492371510216021,0
5,49.06,0,0.538943564844678,0
8,139.34,1,0.4612301161414087,0
4,59.2,1,0.4956289441251122,0
2,9.38,0,0.5626263042849421,0
10,84.78,0,0.5019957611598607,1
8,83.74,1,0.4664379389176715,0
11,78.3,1,0.4469025103529029,0
1,115.68,1,0.5105072381284794,1
6,114.14,1,0.47700656299419086,0
2,177.52,0,0.546985918435984,1
8,116.04,1,0.4634115671697041,0
2,31.33,0,0.5605908880452167,1
8,158.58,1,0.4594298955670152,1
9,47.67,1,0.4631181450206076,1
5,179.16,1,0.47761575445735716,1
5,115.15,0,0.5327526409168202,0
4,33.95,0,0.5470385285229934,0
0,68.83,0,0.5703546138790742,0
2,46.73,1,0.510266939710784,0
3,16.9,0,0.5552891322296261,1
6,211.62,1,0.4678560702588232,1
3,157.8,1,0.49307785162151146,1
5,149.99,1,0.4803575254161374,1
6,89.08,1,0.47936170055496824,0
6,159.69,0,0.521859115948875,0
4,21.82,1,0.4991485112102469,0
5,77.61,1,0.48716548716891256,1
6,27.21,1,0.4851799507723533,1
7,99.81,0,0.520766677169783,0
4,102.34,0,0.5406485728533517,0
4,46.11,1,0.4968614202742289,1
8,39.31,1,0.47060483378874207,0
11,209.25,1,0.4347456920522698,0
4,53.16,0,0.5452451330929143,0
4,47.02,0,0.5458184773585741,1
7,127.9,1,0.4690018153273006,1
11,93.35,1,0.44550181816449697,1
2,84.91,0,0.555613998751915,1
7,311.71,0,0.5008262571748509,1
3,120.59,0,0.5456254905614696,0
5,76.89,0,0.5363379662997896,1
4,92.76,1,0.49246941346765577,1
8,53.4,0,0.5184075529173707,0
7,78.16,0,0.5228013553865362,0
1,70.12,1,0.514794366853878,0
14,101.61,0,0.4735051439937261,0
4,36.69,0,0.5467828028290609,0
7,152.12,1,0.4667306984706297,0
4,123.89,1,0.48953918916810324,1
4,47.53,0,0.5457708589065384,0
3,101.65,1,0.49836446433950515,1
3,155.55,0,0.5423591736209724,0
3,76.46,1,0.5007363327523905,1
3,65.38,1,0.5017796116987022,1
7,81.86,1,0.4733224651860775,0
6,410.37,0,0.498269191836624,0
7,216.62,1,0.46068948692317424,1
12,158.25,1,0.4328489765246363,0
6,20.64,1,0.48579805676415305,0
4,65.66,1,0.4950207277864501,0
6,129.79,1,0.4755362885718287,1
4,257.74,1,0.4769507773853875,0
5,96.29,0,0.5345204480474838,1
3,145.71,1,0.49421605424538756,0
7,118.12,0,0.5190453532666608,1
3,90.35,0,0.5484476637570134,1
3,149.94,0,0.5428835693712085,1
11,68.23,0,0.49682146090116447,0
4,130.14,0,0.5380471591803881,0
2,143.99,0,0.5501133051970563,1
8,99.68,1,0.46494410641588035,0
5,122.63,1,0.4829302481632602,0
8,407.96,1,0.43620858101841553,0
9,99.63,1,0.45825590891800194,0
6,220.7,1,0.4670047310239982,0
4,150.07,0,0.5361809046481129,1
4,103.38,0,0.5405512927640711,0
5,70.35,1,0.48784865739519256,0
9,100.57,0,0.5072411802481901,0
7,88.17,1,0.4727300487302625,0
6,232.94,1,0.46585741566190936,0
5,50.17,0,0.5388396802851134,0
7,92.55,1,0.47231887601618455,0
2,82.03,0,0.555881806647451,0
7,131.32,1,0.4686810408201077,0
8,21.77,1,0.47225099471761145,0
7,76.35,1,0.4738398348739834,1
8,130.15,0,0.5111872760995865,0
2,83.31,1,0.5068236092736792,0
4,127.13,0,0.5383289256319551,1
2,155.49,0,0.5490411187395176,1
8,100.64,1,0.4648541588938249,0
4,269.65,1,0.47583183986895206,1
6,237.24,0,0.5145668749227965,1
9,66.73,0,0.5104265282587305,0
9,261.98,0,0.4920440926043905,0
5,73.88,1,0.4875164765117917,0
1,26.17,1,0.5189279418657363,1
4,96.28,0,0.5412153546018683,0
2,36.62,1,0.5112184513116101,0
3,96.53,1,0.4988465565770838,0
8,45.67,0,0.5191343789625913,0
11,89.26,1,0.4458823866934144,1
9,65.98,1,0.46140391032503114,0
4,127.01,1,0.4892455441368965,1
3,77.59,0,0.5496375778194367,0
3,47.1,1,0.5035007954699521,1
8,116.33,1,0.46338440727892677,1
7,102.71,0,0.5204940798497726,0
2,108.64,1,0.5044388592337767,0
10,78.05,1,0.4535917406992665,0
9,62.37,1,0.46174181793610547,0
10,33.0,1,0.45780029034599007,0
7,51.24,1,0.4761982706255749,0
12,226.67,1,0.4265340703979054,0
7,107.19,0,0.5200729400582402,1
10,60.95,0,0.5042394881799878,0
5,123.55,1,0.4828437230102665,0
10,22.64,0,0.5078461914842081,0
7,115.29,0,0.5193114322616709,0
5,175.88,0,0.5270548585439722,1
4,65.85,0,0.5440597807676232,0
9,100.11,1,0.45821102778662043,1
4,100.07,1,0.4917812792373126,0
4,73.08,0,0.5433842140510141,0
13,51.15,1,0.43614321500034825,0
3,230.51,0,0.5353437206124487,1
7,37.42,1,0.4774967623724416,0
4,203.06,1,0.4820907292895801,0
8,186.07,1,0.4568595984460645,0
4,48.83,0,0.5456494747531844,0
8,64.91,1,0.46820338425196295,1
2,104.71,0,0.5537719527917162,0
4,191.24,1,0.48320235205572815,1
6,81.23,1,0.4800996368432644,1
2,177.46,0,0.5469915181032007,0
1,132.32,1,0.5089410199535188,1
3,107.16,1,0.497845653654939,0
5,21.38,1,0.4924578212230822,1
4,66.4,0,0.5440083947740152,1
8,130.37,1,0.4620697568134927,0
3,134.03,0,0.5443702387765071,0
6,57.02,1,0.4823760216212755,1
4,115.74,1,0.49030627624168027,1
3,75.82,1,0.5007965946138181,1
3,178.38,0,0.5402241790284815,0
5,356.2,1,0.46101012555100185,0
10,167.11,0,0.49424388432440025,0
5,48.8,1,0.4898767824760525,0
5,84.74,1,0.486494596672675,0
2,40.42,1,0.5108608201116245,1
5,177.83,1,0.47774073683921403,0
5,148.02,1,0.4805427358110613,1
4,124.43,1,0.489488365467334,0
5,21.45,0,0.5415264649642114,0
3,33.82,1,0.5047511462347312,0
10,59.62,1,0.4553126956068873,0
7,129.45,0,0.517979990384643,0
7,72.72,0,0.5233124931238424,1
5,25.18,0,0.5411776527889204,0
16,37.63,1,0.4176252150025076,1
4,68.8,1,0.494725098430446,1
7,74.69,1,0.47399571411821767,0
3,63.8,0,0.5509229043845121,0
5,85.7,1,0.486404270059338,1
6,171.37,1,0.47163208955385244,0
4,109.22,1,0.49091997894321115,1
6,95.89,0,0.5278515666430416,0
4,43.25,0,0.5461704543703546,0
1,246.65,1,0.4981767393342526,0
6,70.19,1,0.4811375940888635,0
10,48.49,0,0.5054126042134925,0
5,17.45,1,0.4928277874490572,1
9,104.73,1,0.457779081677636,1
7,143.25,1,0.4675622860988994,1
7,76.23,1,0.47385110308246925,0
6,102.13,1,0.47813514108211064,0
2,62.03,1,0.5088268274127365,0
5,88.39,1,0.48615117211097214,0
8,80.7,0,0.5158400225125201,1
4,31.66,0,0.5472522364320295,1
4,101.42,0,0.5407346257349412,1
4,79.88,1,0.4936819530941855,0
5,19.75,0,0.5416854275422892,1
4,92.0,0,0.5416155917416533,1
7,70.08,1,0.47442863417236786,1
7,117.23,1,0.47000275771388605,0
9,196.84,1,0.4491813591576377,0
6,113.76,1,0.4770422680075041,1
12,78.46,0,0.48912719051565345,0
6,144.57,1,0.47414813708591713,0
10,218.69,0,0.4893884828362816,0
6,111.61,1,0.47724428762313265,0
9,165.52,0,0.5011260329386096,1
6,74.57,1,0.48072577585045545,0
10,144.68,1,0.4473795107418218,0
8,120.45,1,0.46299857306288356,1
4,115.99,1,0.4902827452662066,1
3,41.05,0,0.5530418733874392,0
7,38.25,1,0.4774187689403836,1
2,98.93,1,0.5053530588939671,0
6,93.24,0,0.5281003078367027,0
4,55.8,0,0.5449985767589229,1
9,59.34,1,0.4620254628320055,1
4,98.48,1,0.49193095293248706,0
9,68.19,0,0.5102891145597442,0
8,41.62,1,0.4703880829524676,0
7,300.23,1,0.45287580258310545,1
11,100.2,0,0.4938114587496717,0
4,39.24,0,0.5465447877514296,0
1,55.46,0,0.5649811464846877,1
3,143.84,0,0.5434536600864233,1
6,77.51,1,0.48044936456378445,1
2,105.99,1,0.5046883607984718,0
5,46.11,1,0.4901299699553543,0
5,204.18,0,0.524397208762917,0
4,40.25,0,0.5464505092231984,0
6,135.15,1,0.4750328275150509,0
7,39.28,1,0.47732198344174337,0
10,103.34,1,0.4512320255230012,0
8,31.78,1,0.4713114617663848,1
9,34.38,1,0.4643629415301551,0
3,104.1,0,0.5471648087595989,1
6,58.09,1,0.48227539697520333,1
8,17.85,1,0.4726189776422987,1
5,121.27,1,0.48305815678456776,0
5,33.21,1,0.49134420848042654,0
8,47.18,0,0.5189924049811254,1
8,106.43,0,0.5134193805390206,0
7,102.01,1,0.47143094691905046,0
8,10.29,0,0.5224599619077307,1
4,85.1,1,0.4931905258740733,1
4,39.31,0,0.5465382537036035,0
4,113.52,1,0.49051523317624374,0
6,95.93,1,0.47871784235265735,0
6,88.65,1,0.47940212024067225,1
11,188.06,1,0.4367079569500463,1
3,136.77,0,0.5441142620684594,1
11,135.88,0,0.4904526966175733,1
5,162.84,1,0.47914956190007557,0
6,110.95,0,0.5264377067642656,0
6,119.07,1,0.4765433588598254,0
2,50.18,1,0.5099422225337238,1
8,93.53,1,0.4655203865758148,1
